order_id,customer_id,city,order_time,restaurant,cuisine,delivery_time_mins,order_value,rating,delivery_partner
ORD100220,CUST3722,Kolkata,2025-07-21 23:12:42.894866,Restaurant_40,Middle Eastern,33,396.7,5.0,Rider_125
ORD100221,CUST2626,Hyderabad,2025-06-19 14:41:30.894866,Restaurant_71,South Indian,32,246.77,5.0,Rider_130
ORD100222,CUST3313,Pune,2024-12-28 17:57:17.894866,Restaurant_178,South Indian,38,205.24,5.0,Rider_115
ORD100223,CUST2662,Kolkata,2025-04-07 22:37:47.894866,Restaurant_150,Continental,46,560.99,4.0,Rider_463
ORD100224,CUST3841,Delhi,2025-02-28 23:59:32.894866,Restaurant_135,Continental,16,534.15,5.0,Rider_322
ORD100225,CUST2094,Chennai,2025-02-20 14:37:03.894866,Restaurant_125,Indian,63,269.04,3.0,Rider_100
ORD100226,CUST1090,Pune,2025-11-13 09:08:39.894866,Restaurant_73,Fast Food,30,154.12,4.0,Rider_476
ORD100227,CUST2639,Bengaluru,2025-04-16 16:32:19.894866,Restaurant_109,Chinese,27,129.03,5.0,Rider_206
ORD100228,CUST3492,Delhi,2025-10-15 19:26:42.894866,Restaurant_163,Middle Eastern,81,708.24,4.0,Rider_268
ORD100229,CUST1076,Kolkata,2025-07-12 20:07:21.894866,Restaurant_102,Indian,34,296.37,5.0,Rider_30
ORD100230,CUST2320,Mumbai,2025-09-09 13:48:28.894866,Restaurant_24,Chinese,58,226.34,5.0,Rider_483
ORD100231,CUST3369,Bengaluru,2025-05-26 00:51:20.894866,Restaurant_164,Chinese,35,336.87,4.0,Rider_392
ORD100232,CUST3468,Pune,2025-06-22 19:59:43.894866,Restaurant_53,Indian,54,151.13,4.0,Rider_96
ORD100233,CUST3593,Pune,2025-05-22 08:19:55.894866,Restaurant_107,Fast Food,29,203.97,4.0,Rider_254
ORD100234,CUST2657,Delhi,2025-02-03 20:35:53.894866,Restaurant_154,Indian,65,314.97,4.0,Rider_276
ORD100235,CUST1345,Kolkata,2025-08-14 20:00:04.894866,Restaurant_56,Italian,37,680.76,5.0,Rider_362
ORD100236,CUST3762,Delhi,2025-03-06 05:18:07.894866,Restaurant_86,Continental,34,659.49,5.0,Rider_243
ORD100237,CUST2664,Delhi,2024-12-02 12:19:35.894866,Restaurant_89,South Indian,61,186.7,5.0,Rider_79
ORD100238,CUST3772,Bengaluru,2025-07-17 19:29:09.894866,Restaurant_43,Continental,51,747.16,4.0,Rider_191
ORD100239,CUST1649,Mumbai,2025-01-27 23:38:20.894866,Restaurant_89,Continental,28,443.74,1.0,Rider_334
ORD100240,CUST2284,Delhi,2025-11-02 09:41:01.894866,Restaurant_41,Continental,37,607.41,5.0,Rider_154
ORD100241,CUST2369,Mumbai,2025-11-07 12:13:48.894866,Restaurant_89,Continental,61,409.57,3.0,Rider_409
ORD100242,CUST3706,Delhi,2025-10-23 12:23:49.894866,Restaurant_166,Indian,63,270.11,5.0,Rider_313
ORD100243,CUST3196,Pune,2025-04-07 22:39:25.894866,Restaurant_7,Indian,42,380.74,,Rider_211
ORD100244,CUST2912,Hyderabad,2024-11-29 22:55:52.894866,Restaurant_40,Italian,39,635.25,4.0,Rider_316
ORD100245,CUST3465,Pune,2025-10-28 17:34:11.894866,Restaurant_108,South Indian,29,264.54,5.0,Rider_20
ORD100246,CUST2486,Bengaluru,2025-04-29 12:30:09.894866,Restaurant_152,Chinese,50,416.94,4.0,Rider_115
ORD100247,CUST2999,Pune,2025-11-11 13:50:02.894866,Restaurant_83,Italian,30,487.73,5.0,Rider_282
ORD100248,CUST1765,Bengaluru,2025-11-10 07:31:42.894866,Restaurant_150,Fast Food,31,125.0,4.0,Rider_480
ORD100249,CUST2809,Hyderabad,2025-10-01 19:05:42.894866,Restaurant_46,Indian,44,87.81,5.0,Rider_279
ORD100250,CUST2584,Mumbai,2025-03-11 09:55:16.894866,Restaurant_23,Indian,38,155.15,5.0,Rider_448
ORD100251,CUST3112,Delhi,2025-04-13 20:37:56.894866,Restaurant_84,Italian,65,520.48,5.0,Rider_14
ORD100252,CUST2482,Ahmedabad,2025-09-30 20:01:11.894866,Restaurant_84,Indian,36,72.12,5.0,Rider_86
ORD100253,CUST1675,Hyderabad,2025-03-19 23:45:07.894866,Restaurant_135,South Indian,21,212.39,4.0,Rider_222
ORD100254,CUST3271,Bengaluru,2025-01-24 13:34:47.894866,Restaurant_162,South Indian,74,234.57,4.0,Rider_92
ORD100255,CUST1475,Mumbai,2025-06-15 14:44:05.894866,Restaurant_139,Continental,53,248.9,5.0,Rider_382
ORD100256,CUST1325,Hyderabad,2025-10-31 03:21:31.894866,Restaurant_171,Italian,32,653.87,4.0,Rider_38
ORD100257,CUST3135,Delhi,2025-08-04 13:14:59.894866,Restaurant_72,Italian,45,426.25,5.0,Rider_296
ORD100258,CUST1157,Ahmedabad,2025-06-19 21:27:41.894866,Restaurant_102,Continental,37,235.2,5.0,Rider_185
ORD100259,CUST2296,Delhi,2024-12-29 08:33:35.894866,Restaurant_139,Italian,43,203.76,4.0,Rider_30
ORD100260,CUST1939,Delhi,2025-07-06 12:19:07.894866,Restaurant_43,Fast Food,60,176.49,,Rider_243
ORD100261,CUST1281,Chennai,2025-11-20 18:18:56.894866,Restaurant_25,Indian,28,257.42,5.0,Rider_387
ORD100262,CUST1656,Chennai,2025-01-13 20:07:32.894866,Restaurant_31,Chinese,59,298.45,4.0,Rider_248
ORD100263,CUST3210,Mumbai,2025-06-01 17:34:42.894866,Restaurant_154,Chinese,45,408.88,4.0,Rider_227
ORD100264,CUST1900,Pune,2025-10-10 22:26:58.894866,Restaurant_71,Chinese,51,306.52,5.0,Rider_452
ORD100265,CUST1330,Delhi,2025-08-21 05:46:13.894866,Restaurant_173,Italian,26,398.43,4.0,Rider_55
ORD100266,CUST1143,Mumbai,2025-08-05 14:30:28.894866,Restaurant_186,Fast Food,136,159.81,,Rider_487
ORD100267,CUST3487,Mumbai,2025-08-07 19:58:50.894866,Restaurant_64,Fast Food,49,248.14,5.0,Rider_354
ORD100268,CUST3535,Pune,2025-04-04 22:14:25.894866,Restaurant_20,Chinese,74,182.34,5.0,Rider_109
ORD100269,CUST2413,Delhi,2025-03-11 08:04:03.894866,Restaurant_79,Chinese,34,316.7,5.0,Rider_203
ORD100270,CUST2043,Ahmedabad,2025-09-15 19:56:30.894866,Restaurant_80,Fast Food,34,192.92,4.0,Rider_333
ORD100271,CUST2235,Delhi,2025-09-15 02:25:49.894866,Restaurant_99,Continental,31,746.9,5.0,Rider_66
ORD100272,CUST3583,Chennai,2025-10-06 13:01:23.894866,Restaurant_190,Italian,46,519.55,4.0,Rider_164
ORD100273,CUST3775,Bengaluru,2025-10-23 21:22:31.894866,Restaurant_189,Middle Eastern,58,286.04,4.0,Rider_437
ORD100274,CUST2587,Hyderabad,2025-05-29 08:18:01.894866,Restaurant_54,Italian,28,533.63,5.0,Rider_158
ORD100275,CUST1649,Bengaluru,2025-05-25 01:14:55.894866,Restaurant_35,Chinese,38,375.53,4.0,Rider_464
ORD100276,CUST1664,Hyderabad,2025-09-11 04:42:26.894866,Restaurant_104,South Indian,19,209.78,5.0,Rider_438
ORD100277,CUST3921,Chennai,2025-07-19 05:45:32.894866,Restaurant_112,Italian,29,691.87,5.0,Rider_416
ORD100278,CUST1172,Hyderabad,2025-08-07 19:45:41.894866,Restaurant_34,South Indian,55,108.53,3.0,Rider_207
ORD100279,CUST3048,Hyderabad,2025-09-10 07:45:06.894866,Restaurant_103,Indian,20,236.21,5.0,Rider_343
ORD100280,CUST2227,Chennai,2025-10-14 19:14:30.894866,Restaurant_125,Middle Eastern,39,430.9,5.0,Rider_431
ORD100281,CUST3927,Delhi,2025-03-27 00:51:34.894866,Restaurant_129,Italian,12,635.17,4.0,Rider_355
ORD100282,CUST2894,Mumbai,2025-04-09 19:35:16.894866,Restaurant_9,South Indian,101,262.96,,Rider_365
ORD100283,CUST2224,Pune,2024-12-28 13:57:28.894866,Restaurant_105,Middle Eastern,35,433.65,5.0,Rider_337
ORD100284,CUST1937,Bengaluru,2025-06-22 22:00:28.894866,Restaurant_94,Indian,54,218.42,4.0,Rider_210
ORD100285,CUST3920,Hyderabad,2024-12-06 04:28:04.894866,Restaurant_21,Indian,31,266.46,5.0,Rider_160
ORD100286,CUST1408,Kolkata,2025-05-12 19:23:18.894866,Restaurant_22,Chinese,39,180.24,5.0,Rider_16
ORD100287,CUST3791,Mumbai,2025-06-09 00:06:16.894866,Restaurant_108,South Indian,35,165.75,4.0,Rider_321
ORD100288,CUST1577,Ahmedabad,2025-03-08 21:06:16.894866,Restaurant_90,Chinese,40,359.85,4.0,Rider_142
ORD100289,CUST3008,Bengaluru,2025-06-27 21:37:53.894866,Restaurant_159,Continental,47,618.06,4.0,Rider_66
ORD100290,CUST1081,Hyderabad,2024-12-04 17:49:53.894866,Restaurant_37,Middle Eastern,19,330.33,4.0,Rider_198
ORD100291,CUST1602,Bengaluru,2024-12-07 22:54:20.894866,Restaurant_176,Middle Eastern,69,312.33,4.0,Rider_474
ORD100292,CUST2975,Chennai,2025-09-20 20:46:20.894866,Restaurant_130,Indian,55,180.05,5.0,Rider_439
ORD100293,CUST3594,Delhi,2025-04-04 22:20:20.894866,Restaurant_104,Middle Eastern,67,320.06,4.0,Rider_44
ORD100294,CUST3224,Mumbai,2025-01-09 16:50:13.894866,Restaurant_144,Italian,39,525.77,4.0,Rider_136
ORD100295,CUST3703,Bengaluru,2025-06-02 17:59:33.894866,Restaurant_50,Italian,29,710.21,4.0,Rider_88
ORD100296,CUST2238,Mumbai,2025-08-31 12:05:52.894866,Restaurant_125,Italian,46,731.36,4.0,Rider_186
ORD100297,CUST1987,Pune,2025-02-10 06:32:12.894866,Restaurant_23,South Indian,23,135.47,4.0,Rider_39
ORD100298,CUST1140,Mumbai,2025-07-09 00:12:42.894866,Restaurant_124,Fast Food,28,200.79,5.0,Rider_306
ORD100299,CUST3315,Bengaluru,2024-12-24 19:02:57.894866,Restaurant_99,Continental,39,604.23,5.0,Rider_427
ORD100300,CUST1138,Bengaluru,2024-12-12 07:16:44.894866,Restaurant_6,Continental,28,590.78,5.0,Rider_31
ORD100301,CUST2083,Mumbai,2025-06-05 23:53:22.894866,Restaurant_189,Chinese,25,197.44,5.0,Rider_64
ORD100302,CUST3608,Delhi,2025-06-09 05:58:53.894866,Restaurant_36,Middle Eastern,55,318.3,4.0,Rider_85
ORD100303,CUST2587,Pune,2025-07-14 20:39:44.894866,Restaurant_150,Fast Food,31,201.73,5.0,Rider_148
ORD100304,CUST2084,Ahmedabad,2025-08-15 03:16:36.894866,Restaurant_190,Middle Eastern,9,372.09,5.0,Rider_258
ORD100305,CUST2749,Ahmedabad,2025-11-15 22:04:45.894866,Restaurant_139,Fast Food,49,185.7,4.0,Rider_299
ORD100306,CUST2655,Mumbai,2025-05-31 16:05:58.894866,Restaurant_122,Indian,37,161.31,5.0,Rider_256
ORD100307,CUST3778,Bengaluru,2025-03-21 22:47:16.894866,Restaurant_77,Chinese,62,248.59,5.0,Rider_40
ORD100308,CUST1039,Chennai,2025-09-10 12:14:43.894866,Restaurant_173,Indian,50,133.28,4.0,Rider_58
ORD100309,CUST2369,Mumbai,2025-03-02 13:49:51.894866,Restaurant_56,Fast Food,54,196.65,5.0,Rider_340
ORD100310,CUST2350,Pune,2025-05-03 14:57:22.894866,Restaurant_173,Continental,29,482.98,5.0,Rider_113
ORD100311,CUST2994,Bengaluru,2024-12-22 18:53:44.894866,Restaurant_172,Indian,67,273.25,4.0,Rider_86
ORD100312,CUST3484,Mumbai,2024-12-03 11:51:02.894866,Restaurant_94,Indian,32,217.92,4.0,Rider_269
ORD100313,CUST2852,Delhi,2025-11-10 20:17:26.894866,Restaurant_105,South Indian,67,216.5,4.0,Rider_123
ORD100314,CUST3453,Chennai,2025-09-24 22:09:48.894866,Restaurant_129,Chinese,44,489.54,4.0,Rider_468
ORD100315,CUST1743,Hyderabad,2025-08-04 08:03:14.894866,Restaurant_28,Middle Eastern,31,351.17,5.0,Rider_108
ORD100316,CUST1037,Hyderabad,2025-04-22 07:48:52.894866,Restaurant_4,Chinese,35,351.6,2.0,Rider_247
ORD100317,CUST3515,Chennai,2025-01-26 20:30:17.894866,Restaurant_132,Fast Food,50,138.46,5.0,Rider_223
ORD100318,CUST3364,Mumbai,2025-01-19 00:58:46.894866,Restaurant_78,Italian,33,476.89,5.0,Rider_407
ORD100319,CUST2106,Bengaluru,2025-02-23 16:02:42.894866,Restaurant_87,Indian,32,291.38,4.0,Rider_410
ORD100320,CUST1629,Chennai,2025-06-12 14:37:14.894866,Restaurant_58,Chinese,31,329.74,5.0,Rider_235
ORD100321,CUST1814,Bengaluru,2025-08-11 13:26:16.894866,Restaurant_111,Italian,49,620.89,,Rider_245
ORD100322,CUST1538,Hyderabad,2025-07-22 20:55:52.894866,Restaurant_42,Chinese,21,400.43,5.0,Rider_222
ORD100323,CUST3256,Delhi,2025-03-06 07:23:51.894866,Restaurant_196,Continental,44,677.97,4.0,Rider_124
ORD100324,CUST2660,Mumbai,2025-11-07 10:20:02.894866,Restaurant_193,Fast Food,45,237.98,4.0,Rider_237
ORD100325,CUST1491,Mumbai,2025-08-20 13:26:08.894866,Restaurant_40,Continental,26,591.0,5.0,Rider_329
ORD100326,CUST3345,Mumbai,2025-06-14 00:25:27.894866,Restaurant_74,Indian,33,186.25,,Rider_423
ORD100327,CUST1583,Delhi,2025-07-05 20:00:19.894866,Restaurant_135,Middle Eastern,50,550.5,5.0,Rider_170
ORD100328,CUST1057,Chennai,2025-04-25 14:33:49.894866,Restaurant_130,South Indian,61,173.3,5.0,Rider_245
ORD100329,CUST2482,Chennai,2025-02-22 13:45:24.894866,Restaurant_34,Fast Food,31,223.72,5.0,Rider_32
ORD100330,CUST2654,Ahmedabad,2025-04-02 08:01:16.894866,Restaurant_118,Fast Food,24,100.93,5.0,Rider_428
ORD100331,CUST2949,Mumbai,2025-08-27 20:08:30.894866,Restaurant_120,Fast Food,51,157.59,4.0,Rider_296
ORD100332,CUST3443,Pune,2024-11-29 18:16:42.894866,Restaurant_51,Italian,32,379.04,5.0,Rider_76
ORD100333,CUST2397,Pune,2025-01-05 17:54:27.894866,Restaurant_12,Fast Food,69,204.73,5.0,Rider_380
ORD100334,CUST3134,Delhi,2024-12-10 17:51:49.894866,Restaurant_56,South Indian,54,159.6,3.0,Rider_204
ORD100335,CUST2861,Chennai,2024-12-08 02:14:51.894866,Restaurant_76,Continental,28,547.07,5.0,Rider_91
ORD100336,CUST1610,Delhi,2025-10-02 19:14:22.894866,Restaurant_16,Indian,59,237.28,5.0,Rider_302
ORD100337,CUST2147,Mumbai,2025-08-07 09:55:08.894866,Restaurant_136,Chinese,54,407.79,4.0,Rider_26
ORD100338,CUST3021,Ahmedabad,2025-05-15 04:24:55.894866,Restaurant_170,Middle Eastern,28,500.86,5.0,Rider_107
ORD100339,CUST1645,Kolkata,2024-12-29 07:21:51.894866,Restaurant_6,Italian,76,550.7,5.0,Rider_270
ORD100340,CUST3330,Kolkata,2025-05-22 11:08:09.894866,Restaurant_177,Fast Food,43,181.28,4.0,Rider_206
ORD100341,CUST3561,Delhi,2025-05-15 08:25:34.894866,Restaurant_139,Chinese,24,219.46,4.0,Rider_395
ORD100342,CUST3949,Bengaluru,2025-01-26 18:42:37.894866,Restaurant_190,Continental,28,381.23,5.0,Rider_98
ORD100343,CUST1828,Pune,2025-05-01 14:44:53.894866,Restaurant_158,Fast Food,29,197.47,2.0,Rider_182
ORD100344,CUST2695,Bengaluru,2025-04-18 20:01:22.894866,Restaurant_138,Indian,35,126.27,4.0,Rider_8
ORD100345,CUST3204,Bengaluru,2025-07-06 13:18:23.894866,Restaurant_87,South Indian,47,197.37,5.0,Rider_167
ORD100346,CUST3273,Pune,2025-07-13 19:23:16.894866,Restaurant_18,South Indian,56,207.51,,Rider_15
ORD100347,CUST3880,Chennai,2024-12-10 22:30:27.894866,Restaurant_62,Middle Eastern,42,217.69,5.0,Rider_260
ORD100348,CUST2678,Pune,2025-04-09 13:55:58.894866,Restaurant_9,Continental,45,539.18,5.0,Rider_193
ORD100349,CUST1265,Chennai,2025-07-10 11:41:07.894866,Restaurant_73,Italian,30,501.1,4.0,Rider_163
ORD100350,CUST2289,Kolkata,2025-05-26 12:46:11.894866,Restaurant_114,Chinese,53,518.26,5.0,Rider_6
ORD100351,CUST2311,Mumbai,2025-10-02 20:43:14.894866,Restaurant_134,Chinese,73,300.99,3.0,Rider_115
ORD100352,CUST2315,Delhi,2025-07-22 21:52:33.894866,Restaurant_80,Middle Eastern,51,561.72,3.0,Rider_66
ORD100353,CUST1472,Pune,2025-01-22 19:07:58.894866,Restaurant_76,South Indian,33,231.26,5.0,Rider_239
ORD100354,CUST3446,Ahmedabad,2024-12-19 05:37:31.894866,Restaurant_130,Indian,14,272.57,5.0,Rider_467
ORD100355,CUST2096,Bengaluru,2025-07-16 11:48:58.894866,Restaurant_154,Italian,40,645.25,4.0,Rider_95
ORD100356,CUST3575,Delhi,2024-12-03 21:55:48.894866,Restaurant_9,Fast Food,41,89.07,4.0,Rider_181
ORD100357,CUST2896,Ahmedabad,2025-06-25 19:37:40.894866,Restaurant_5,Continental,33,532.94,4.0,Rider_211
ORD100358,CUST3221,Hyderabad,2025-11-02 20:39:15.894866,Restaurant_92,Italian,39,549.24,4.0,Rider_407
ORD100359,CUST1889,Hyderabad,2025-06-21 17:19:45.894866,Restaurant_94,South Indian,34,132.62,5.0,Rider_457
ORD100360,CUST2611,Delhi,2025-04-14 21:29:02.894866,Restaurant_145,Continental,35,541.01,5.0,Rider_19
ORD100361,CUST3338,Hyderabad,2025-07-16 06:46:48.894866,Restaurant_62,Fast Food,24,185.93,5.0,Rider_13
ORD100362,CUST1380,Chennai,2025-05-10 21:28:13.894866,Restaurant_47,Italian,47,470.48,5.0,Rider_446
ORD100363,CUST3610,Bengaluru,2025-06-10 19:44:31.894866,Restaurant_39,Indian,56,172.34,4.0,Rider_124
ORD100364,CUST1185,Chennai,2025-11-02 00:20:56.894866,Restaurant_128,Chinese,21,220.85,5.0,Rider_264
ORD100365,CUST2028,Delhi,2025-04-13 19:29:30.894866,Restaurant_59,Fast Food,48,159.8,5.0,Rider_377
ORD100366,CUST3226,Pune,2025-11-09 22:22:53.894866,Restaurant_6,Italian,61,567.31,3.0,Rider_318
ORD100367,CUST2291,Kolkata,2025-10-20 14:37:22.894866,Restaurant_196,Middle Eastern,50,444.31,,Rider_92
ORD100368,CUST3673,Mumbai,2025-02-03 14:51:43.894866,Restaurant_115,Indian,51,267.44,4.0,Rider_347
ORD100369,CUST3517,Mumbai,2024-12-19 13:26:53.894866,Restaurant_166,Middle Eastern,52,395.2,4.0,Rider_56
ORD100370,CUST2004,Delhi,2024-12-30 21:32:51.894866,Restaurant_184,Italian,47,352.93,3.0,Rider_117
ORD100371,CUST2091,Delhi,2024-11-30 18:23:41.894866,Restaurant_142,Middle Eastern,38,383.82,4.0,Rider_294
ORD100372,CUST3154,Ahmedabad,2024-12-28 12:57:31.894866,Restaurant_80,Fast Food,28,127.53,5.0,Rider_362
ORD100373,CUST3618,Pune,2025-07-31 15:49:02.894866,Restaurant_182,Middle Eastern,39,50.0,5.0,Rider_329
ORD100374,CUST1520,Bengaluru,2024-12-19 09:55:57.894866,Restaurant_101,Indian,101,248.81,4.0,Rider_271
ORD100375,CUST2644,Pune,2025-03-20 13:47:02.894866,Restaurant_160,Continental,66,499.9,4.0,Rider_62
ORD100376,CUST1654,Bengaluru,2025-09-28 09:47:07.894866,Restaurant_159,Chinese,31,429.84,5.0,Rider_189
ORD100377,CUST1041,Delhi,2024-12-02 20:02:03.894866,Restaurant_197,Middle Eastern,40,533.7,5.0,Rider_302
ORD100378,CUST3644,Chennai,2025-09-17 11:20:40.894866,Restaurant_145,Indian,34,291.66,5.0,Rider_418
ORD100379,CUST3911,Kolkata,2025-03-06 18:38:47.894866,Restaurant_4,Italian,15,325.09,4.0,Rider_25
ORD100380,CUST2823,Bengaluru,2025-01-05 12:30:09.894866,Restaurant_107,Italian,50,678.44,4.0,Rider_1
ORD100381,CUST1847,Hyderabad,2025-08-05 06:45:19.894866,Restaurant_6,Middle Eastern,18,451.25,5.0,Rider_459
ORD100382,CUST2324,Bengaluru,2025-07-11 21:58:43.894866,Restaurant_192,Italian,66,437.5,4.0,Rider_271
ORD100383,CUST3308,Ahmedabad,2025-10-10 13:33:22.894866,Restaurant_158,Continental,46,399.3,4.0,Rider_474
ORD100384,CUST2513,Bengaluru,2025-08-19 13:52:00.894866,Restaurant_119,Italian,33,385.38,5.0,Rider_47
ORD100385,CUST1670,Bengaluru,2025-09-13 06:48:08.894866,Restaurant_75,Middle Eastern,56,391.39,4.0,Rider_166
ORD100386,CUST3743,Mumbai,2025-03-06 19:34:47.894866,Restaurant_91,Italian,79,320.33,,Rider_161
ORD100387,CUST2280,Delhi,2025-01-27 13:32:03.894866,Restaurant_9,Continental,71,557.38,5.0,Rider_305
ORD100388,CUST1828,Delhi,2025-08-24 19:08:29.894866,Restaurant_152,South Indian,63,188.44,4.0,Rider_355
ORD100389,CUST1219,Chennai,2025-09-14 04:11:00.894866,Restaurant_20,Indian,40,310.08,4.0,Rider_494
ORD100390,CUST1863,Hyderabad,2025-11-20 20:37:41.894866,Restaurant_13,Indian,56,236.94,3.0,Rider_411
ORD100391,CUST3032,Chennai,2025-04-23 20:25:39.894866,Restaurant_55,Indian,41,90.67,4.0,Rider_436
ORD100392,CUST2629,Chennai,2025-04-08 21:21:25.894866,Restaurant_92,Indian,64,222.92,5.0,Rider_332
ORD100393,CUST1460,Kolkata,2025-09-03 14:59:38.894866,Restaurant_96,Fast Food,57,108.87,4.0,Rider_212
ORD100394,CUST1289,Ahmedabad,2025-03-28 12:40:53.894866,Restaurant_101,Middle Eastern,38,340.21,,Rider_268
ORD100395,CUST2135,Delhi,2025-10-29 12:35:23.894866,Restaurant_19,Italian,83,334.82,4.0,Rider_378
ORD100396,CUST3229,Bengaluru,2025-10-03 20:17:14.894866,Restaurant_47,South Indian,76,346.31,5.0,Rider_250
ORD100397,CUST3513,Bengaluru,2025-04-29 10:30:27.894866,Restaurant_71,Continental,30,484.58,5.0,Rider_445
ORD100398,CUST1223,Chennai,2025-08-24 20:16:55.894866,Restaurant_67,Fast Food,43,225.21,5.0,Rider_421
ORD100399,CUST3445,Bengaluru,2025-08-26 23:57:59.894866,Restaurant_40,Middle Eastern,51,383.89,4.0,Rider_6
ORD100400,CUST1453,Delhi,2024-12-31 19:30:46.894866,Restaurant_94,Indian,48,230.15,4.0,Rider_468
ORD100401,CUST1362,Delhi,2025-10-19 09:02:29.894866,Restaurant_58,Continental,36,458.52,5.0,Rider_215
ORD100402,CUST3046,Bengaluru,2025-05-27 14:11:57.894866,Restaurant_31,Indian,60,189.09,4.0,Rider_463
ORD100403,CUST2872,Mumbai,2025-09-21 22:14:13.894866,Restaurant_45,Continental,66,420.1,5.0,Rider_383
ORD100404,CUST3823,Delhi,2025-03-20 14:13:02.894866,Restaurant_104,South Indian,54,226.21,3.0,Rider_348
ORD100405,CUST3722,Chennai,2025-10-16 22:53:05.894866,Restaurant_54,Middle Eastern,55,420.99,4.0,Rider_290
ORD100406,CUST2815,Pune,2025-04-14 13:13:19.894866,Restaurant_73,Indian,42,366.3,4.0,Rider_392
ORD100407,CUST1002,Mumbai,2024-11-27 22:34:44.894866,Restaurant_98,Indian,50,230.73,5.0,Rider_468
ORD100408,CUST1592,Hyderabad,2025-10-20 20:40:44.894866,Restaurant_155,Indian,37,225.83,5.0,Rider_6
ORD100409,CUST1690,Bengaluru,2024-12-27 22:28:02.894866,Restaurant_52,Indian,20,253.56,5.0,Rider_188
ORD100410,CUST2383,Mumbai,2025-03-20 13:01:19.894866,Restaurant_55,Fast Food,35,218.17,5.0,Rider_154
ORD100411,CUST1848,Hyderabad,2025-11-05 21:48:31.894866,Restaurant_27,Fast Food,52,187.31,4.0,Rider_177
ORD100412,CUST2976,Ahmedabad,2025-11-05 00:37:34.894866,Restaurant_97,Fast Food,23,264.78,5.0,Rider_274
ORD100413,CUST1605,Hyderabad,2025-06-21 12:12:48.894866,Restaurant_116,Indian,47,475.57,5.0,Rider_127
ORD100414,CUST1728,Ahmedabad,2025-07-12 12:57:02.894866,Restaurant_109,Chinese,27,386.02,5.0,Rider_142
ORD100415,CUST3069,Delhi,2025-05-06 19:47:09.894866,Restaurant_173,Fast Food,61,203.69,5.0,Rider_404
ORD100416,CUST3468,Bengaluru,2025-03-10 08:13:35.894866,Restaurant_171,Middle Eastern,113,128.87,4.0,Rider_426
ORD100417,CUST2994,Ahmedabad,2025-03-23 22:34:54.894866,Restaurant_42,Italian,36,742.34,4.0,Rider_237
ORD100418,CUST2149,Bengaluru,2025-07-27 09:34:01.894866,Restaurant_6,Italian,122,714.78,4.0,Rider_369
ORD100419,CUST2428,Mumbai,2025-08-25 14:16:38.894866,Restaurant_48,Chinese,64,461.13,5.0,Rider_449
ORD100420,CUST2678,Ahmedabad,2025-09-08 21:17:23.894866,Restaurant_186,South Indian,41,255.74,4.0,Rider_87
ORD100421,CUST3315,Pune,2025-09-08 22:20:25.894866,Restaurant_27,Italian,41,333.88,5.0,Rider_318
ORD100422,CUST3662,Mumbai,2024-12-27 01:01:04.894866,Restaurant_160,Continental,78,364.2,3.0,Rider_58
ORD100423,CUST3615,Chennai,2025-05-23 21:03:05.894866,Restaurant_166,South Indian,55,123.67,4.0,Rider_232
ORD100424,CUST1738,Mumbai,2024-12-14 14:42:44.894866,Restaurant_86,Italian,69,514.06,4.0,Rider_400
ORD100425,CUST2129,Mumbai,2025-06-12 12:00:05.894866,Restaurant_181,Continental,69,415.05,,Rider_429
ORD100426,CUST1655,Ahmedabad,2025-05-03 14:51:33.894866,Restaurant_96,Chinese,34,390.2,5.0,Rider_423
ORD100427,CUST3592,Pune,2025-10-13 22:47:48.894866,Restaurant_27,Fast Food,62,143.98,4.0,Rider_403
ORD100428,CUST3218,Pune,2025-03-31 02:03:43.894866,Restaurant_40,Middle Eastern,47,380.97,5.0,Rider_392
ORD100429,CUST3352,Ahmedabad,2025-01-05 21:37:09.894866,Restaurant_94,South Indian,36,218.5,5.0,Rider_253
ORD100430,CUST3381,Mumbai,2025-01-15 21:41:05.894866,Restaurant_163,Continental,97,457.96,4.0,Rider_152
ORD100431,CUST3447,Delhi,2025-08-28 22:14:03.894866,Restaurant_118,Continental,49,375.19,4.0,Rider_373
ORD100432,CUST1874,Mumbai,2025-07-07 21:55:39.894866,Restaurant_190,South Indian,89,73.09,4.0,Rider_236
ORD100433,CUST3905,Bengaluru,2024-12-30 16:52:44.894866,Restaurant_129,Chinese,35,397.73,4.0,Rider_248
ORD100434,CUST1334,Mumbai,2024-12-24 01:27:41.894866,Restaurant_155,South Indian,41,135.52,5.0,Rider_16
ORD100435,CUST2891,Delhi,2025-08-06 22:10:12.894866,Restaurant_22,Italian,33,432.93,5.0,Rider_397
ORD100436,CUST2178,Chennai,2024-12-20 23:56:28.894866,Restaurant_125,Fast Food,47,156.63,3.0,Rider_114
ORD100437,CUST3799,Kolkata,2025-09-19 04:34:18.894866,Restaurant_111,Indian,20,69.66,,Rider_414
ORD100438,CUST1629,Bengaluru,2025-08-08 04:43:13.894866,Restaurant_176,Chinese,41,330.12,5.0,Rider_141
ORD100439,CUST3423,Mumbai,2024-12-23 20:08:48.894866,Restaurant_24,South Indian,58,298.35,4.0,Rider_213
